NGA,PolID,Time,PolPop,PolTerr,CapPop,levels,government,infrastr,writing,texts,money,SPC1,MG_corr,PC1,PC2
Big Island Hawaii,Hawaii1,1000,3.854914489,4.111758782,2.282858352,-0.653776667,0.090909091,0.1,0.1,0.1,1.8,0.203229486,0,-4.571700452352428,0.1220878690585777
Big Island Hawaii,Hawaii2,1200,3.75060626,3.337475493,3.36341585,1.060611058,0.090909091,0.090909091,0.15,0.0,1.8,0.222844566,0,-4.177695860627621,0.5281112617486803
Big Island Hawaii,Hawaii2,1300,4.065672773,3.337475493,3.429544945,0.943410065,0.090909091,0.090909091,0.15,0.0,1.8,0.228982281,0,-4.109171646358286,0.5976657691607201
Big Island Hawaii,Hawaii2,1400,4.192463943,3.337475493,3.584462782,1.99312972,0.090909091,0.181818182,0.15,0.0,1.8,0.258405039,0,-3.754628083170349,0.7725989867807143
Big Island Hawaii,Hawaii2,1500,4.59984655,3.337475493,3.807048415,4.564235725,0.172727273,0.181818182,0.15,0.0,1.8,0.293129012,0,-3.0717599297933598,1.25914043351474
Big Island Hawaii,Hawaii2,1600,4.44099749,3.337475493,2.308375277,2.584891736,0.09,0.1,0.15,0.0,1.8,0.229290002,0,-4.072272806921074,0.5576320097380464
Big Island Hawaii,Hawaii3,1700,5.011751688,3.973290061,3.44276639,3.153203776,0.227272727,0.245454545,0.166666667,0.0,1.8,0.346094981,0,-3.060497153289418,1.0732514934282658
Big Island Hawaii,USKameh,1800,5.192030874,4.226198808,4.363032781,3.534542845,0.35,0.172727273,0.166666667,0.0,1.8,0.366662367,1,-2.5799932934218615,1.4898148018964
Cahokia,USMisEW,-600,1.575337561,2.41821802,1.638345756,1.0,0.0,0.083333333,0.0,0.0,1.0,0.043114652,0,-5.768230271754868,-0.4047718369054869
Cahokia,USMisMW,-100,1.675278294,2.731240875,1.621727983,1.156675205,0.0,0.083333333,0.0,0.0,1.0,0.046976795,0,-5.659272176934881,-0.2758288818946637
Cahokia,USMisRo,300,1.713009956,1.358593683,1.608544812,1.0,0.0,0.083333333,0.0,0.0,1.0,0.045578417,0,-5.967497007430516,-0.6873310963899955
Cahokia,USMisMu,500,1.566841286,1.108638682,1.569398585,1.0,0.0,0.091666667,0.0,0.0,1.0,0.042530645,0,-6.054093863423047,-0.8079837679605064
Cahokia,USMisPa,600,1.690699792,1.017905485,1.658622278,1.333333333,0.0,0.091666667,0.0,0.0,1.0,0.053167049,0,-5.9616060477966135,-0.7267953774946108
Cahokia,USMisSp,800,2.633771127,2.226372274,2.643897272,1.666666667,0.0,0.1,0.0,0.0,1.0,0.128411361,0,-5.1413687894005315,0.18402484957957574
Cahokia,USMisME,900,2.633363734,2.021901578,2.688580786,1.666666667,0.2,0.316666667,0.0,0.0,1.8,0.183810499,0,-4.584577987252142,-0.2748039447523959
Cahokia,USMisME,1000,2.633363734,2.021901578,2.688580786,2.333333333,0.2,0.316666667,0.0,0.0,1.8,0.19578955,0,-4.469643729098712,-0.17126230541484555
Cahokia,USCahoE,1100,4.609442928,3.428303096,4.180249672,3.036103912,0.333333333,0.325,0.0,0.0,1.8,0.336226009,0,-3.0302234249878146,1.1199466205585802
Cahokia,USCahoL,1200,4.683330595,3.476843981,4.07801203,3.049853764,0.333333333,0.325,0.0,0.0,1.8,0.336125083,0,-3.032351777354747,1.117842908124799
Cahokia,USMisSd,1300,4.153429812,2.782404093,3.747557142,2.666666667,0.333333333,0.263636364,0.0,0.0,1.8,0.289695349,0,-3.525016848672612,0.6853309613961038
Cahokia,USOneot,1400,3.212568892,2.669039005,2.301029996,1.40022926,0.083333333,0.3125,0.1,0.1,1.8,0.183327055,0,-4.4282219317590314,-0.24487015707704607
Cahokia,USOneot,1600,3.256035156,2.58814124,3.370072207,1.40022926,0.083333333,0.3125,0.1,0.1,1.8,0.241195336,0,-4.114115627688812,0.09201530454795025
Cahokia,USIllin,1700,4.023101837,4.230093474,2.885098204,1.666666667,0.04,0.233333333,0.4,0.1,1.8,0.287967344,0,-3.5380304829222884,0.3156011718917359
Cambodian Basin,KhFunaE,300,6.235248773,5.409990575,3.301029996,2.666666667,0.618181818,0.977777778,1.0,1.0,4.0,0.673645867,1,0.6266513929353061,-1.3904382854029913
Cambodian Basin,KhFunaL,600,5.254599225,5.421932813,3.301029996,2.857822693,0.61,0.888888889,1.0,1.0,4.0,0.664762288,1,0.342360396403227,-1.4917663964508763
Cambodian Basin,KhChenl,700,6.393323032,5.725094521,4.77815125,4.0,0.79,0.888888889,1.0,0.985714286,3.0,0.753939739,1,1.2865384920053047,-0.5431210748425558
Cambodian Basin,KhChenl,800,6.311088695,5.725094521,5.477121255,4.0,0.79,0.888888889,1.0,0.985714286,3.0,0.783000327,1,1.478731840896439,-0.33099848354033473
Cambodian Basin,KhAngkE,900,6.932781045,5.962296868,5.602059991,5.333333333,0.836363636,0.916666667,1.0,0.9875,4.0,0.844608618,1,2.1916124388110623,-0.053081047373283244
Cambodian Basin,KhAngkE,1000,6.089213309,5.962296868,4.949478934,5.333333333,0.836363636,0.916666667,1.0,0.9875,4.0,0.828655743,1,1.8110662854424118,-0.44408632822301547
Cambodian Basin,KhAngkC,1100,6.176091259,5.972778892,5.940407318,5.666666667,0.827272727,0.916666667,1.0,0.9875,4.0,0.840908724,1,2.178349181494677,-0.038032639972549034
Cambodian Basin,KhAngkL,1300,6.176091259,5.414216291,5.924823463,5.666666667,0.827272727,0.875,1.0,0.975,3.6,0.812885255,1,1.9292774609029768,-0.11910281897869131
Cambodian Basin,KhCambd,1500,5.959545876,5.446608612,4.563803737,6.666666667,0.827272727,0.916666667,1.0,0.9875,4.0,0.810691153,1,1.7800848817008104,-0.5296335345006218
Cambodian Basin,ThAyuth,1600,6.893139415,5.186462899,5.190331698,5.333333333,0.554545455,0.877777778,1.0,0.95,5.0,0.806050671,1,1.7173384129067963,-0.21839976094549898
Cambodian Basin,ThAyuth,1700,7.074097606,4.459819292,5.190331698,5.333333333,0.554545455,0.888888889,1.0,0.95,5.0,0.806732635,1,1.6178816165313679,-0.39532251621425
Cambodian Basin,ThRattn,1800,6.678242172,5.710218943,5.04826479,5.5,0.554545455,0.866666667,1.0,1.0,5.0,0.797298612,1,1.7943455956233676,-0.16934450479427046
Central Java,IdMedng,800,5.473757613,5.091726252,3.0,3.206344551,0.825,0.866666667,0.816666667,0.96,5.0,0.669788918,1,0.4529692207920857,-1.5947247775868643
Central Java,IdMedng,900,5.473757613,5.091726252,3.0,3.539677884,0.825,0.866666667,0.816666667,0.96,5.0,0.675778444,1,0.510436349868801,-1.542953957918089
Central Java,IdKedir,1100,5.434673806,4.825109165,4.931537774,4.333333333,0.8375,0.866666667,0.816666667,0.94,5.0,0.713342492,1,1.1603575298962332,-0.8639347307807825
Central Java,IdKedir,1200,5.396515931,4.825109165,5.429641968,4.333333333,0.8375,0.866666667,0.816666667,0.94,5.0,0.725270514,1,1.3017869065957806,-0.7084842448777745
Central Java,IdMajap,1300,6.698970004,5.698970004,5.03406164,4.333333333,0.89,0.95,0.816666667,0.95,4.0,0.788712149,1,1.6210789425155339,-0.3245401199378351
Central Java,IdMatrm,1600,6.530916072,5.002233554,4.723072025,4.333333333,0.977777778,0.955555556,0.816666667,0.933333333,4.5,0.776242529,1,1.5185673534588875,-0.7795756028600351
Chuuk Islands,FmTrukE,1800,1.286263129,1.376246612,2.281118701,2.0,0.0,0.083333333,0.166666667,0.0,1.0,0.157600614,1,-5.517104598783112,-0.6078081520532306
Chuuk Islands,FmTrukL,1900,3.963787827,2.104487111,3.130359889,3.0,0.609090909,0.35,0.816666667,0.3625,6.0,0.473466429,1,-1.5903732113907734,-1.7917052056818685
Cuzco,PeCuzLF,100,5.006244943,2.627266386,3.206326784,3.0,0.1,0.18,0.0,0.0,0.0,0.257786112,0,-4.132015955387122,1.1486190247386145
Cuzco,PeCuzE1,200,3.736847342,2.857194912,3.399389503,3.0,0.1,0.214285714,0.0,0.0,0.3,0.219697698,0,-4.211766732209785,0.9547304907784324
Cuzco,PeCuzE1,300,4.387130881,2.905610523,2.403422192,3.0,0.1,0.214285714,0.0,0.0,0.3,0.212864496,0,-4.359063060919731,0.7780300986218431
Cuzco,PeCuzE1,400,3.310423171,3.0,3.353103202,3.0,0.1,0.214285714,0.0,0.0,0.3,0.224014201,0,-4.289161728882229,0.8907896581456229
Cuzco,PeCuzE2,500,3.984736073,3.0,3.367428998,3.0,0.1,0.18,0.0,0.0,0.3,0.215498041,0,-4.1749520375771745,1.0615784979671117
Cuzco,PeWari*,700,5.494946076,4.428670157,4.511873422,3.740571622,0.52,0.7625,0.166666667,0.0125,1.0,0.486610167,0,-1.7080293865416745,1.1930712971528252
Cuzco,PeCuzL1,1000,4.058377152,2.747687659,3.919992609,4.0,0.1,0.44,0.028571429,0.0,1.0,0.296282676,0,-3.4337623889381885,1.0437918329392675
Cuzco,PeCuzL2,1300,4.400131952,3.373532691,4.658418296,4.0,0.41,0.61,0.033333333,0.0,1.0,0.374144584,0,-2.499519827746011,1.1374285318051214
Cuzco,PeInca*,1400,7.331048374,6.105330115,4.67839363,5.591314254,0.581818182,0.758333333,0.428571429,0.0,1.8,0.594645533,0,-0.13591310812457957,1.9390377453778702
Cuzco,PeInca*,1500,6.871990775,6.105330115,4.67839363,5.591314254,0.581818182,0.758333333,0.428571429,0.0,1.8,0.602291323,0,-0.23622366040131293,1.842791055720573
Deccan,InDecNL,-2700,2.731671917,2.649571367,3.150523563,0.666666667,0.1,0.175,0.1,0.1,0.9,0.155156678,0,-4.704468773568571,-0.006299984145609273
Deccan,InDecIA,-1200,2.88219596,1.45245181,2.750974736,1.0,0.1,0.388888889,0.233333333,0.1,0.9,0.19601325,0,-4.617361334218725,-0.718656127049081
Deccan,InDecIA,-900,4.065630225,4.132253684,3.43955943,1.467170232,0.1,0.388888889,0.233333333,0.1,0.9,0.270681727,0,-3.513815343313165,0.5908409719148622
Deccan,InDecIA,-500,4.352501164,4.034543064,3.857822,2.0,0.1,0.388888889,0.233333333,0.1,0.9,0.309011591,0,-3.2538310573558373,0.8431774714388058
Deccan,InMaury,-300,7.255272505,6.602059991,5.431363764,6.0,0.8,0.966666667,0.816666667,0.971428571,5.0,0.865241805,1,2.462122755367491,0.38050460864610675
Deccan,InDecKg,-200,4.352501164,4.034543064,3.857822,2.0,0.1,0.388888889,0.233333333,0.1,0.9,0.309011591,1,-3.2538310573558373,0.8431774714388058
Deccan,InSataL,-100,6.894929782,6.097952672,4.924279286,4.400534247,0.581818182,0.777777778,0.975,0.842857143,5.0,0.772670602,1,1.4721974644399693,-0.02003309763007202
Deccan,InSataL,0,6.871929224,6.097952672,4.924279286,4.400534247,0.581818182,0.777777778,0.975,0.842857143,5.0,0.773019348,1,1.4671715185005512,-0.02485542836284507
Deccan,InSataL,100,6.918139358,6.097952672,4.924279286,4.400534247,0.581818182,0.777777778,0.975,0.842857143,5.0,0.773918073,1,1.4772690837568927,-0.015166943876783549
Deccan,InSataL,200,6.929612322,6.179157091,4.924279286,4.400534247,0.581818182,0.777777778,0.975,0.842857143,5.0,0.775743407,1,1.4966656750221838,0.010355075005069688
Deccan,InVakat,300,6.83906131,5.971303778,4.798594766,4.957815709,0.8625,0.666666667,0.78,0.983333333,5.0,0.784964952,1,1.5797420460739002,-0.05743443786917718
Deccan,InKadam,500,5.809260812,4.907332191,4.168930777,5.172269485,0.625,0.7125,0.925,0.94,5.0,0.722242598,1,0.8964645640383888,-0.7236419074731358
Deccan,InChaBd,600,6.452746054,5.875061263,4.84509804,4.989084762,0.9,0.744444444,0.975,0.95,5.0,0.804720855,1,1.7839914820826592,-0.454334512118825
Deccan,InChaBd,700,6.799946183,5.875061263,4.84509804,4.989084762,0.9,0.744444444,0.975,0.95,5.0,0.811569213,1,1.859859601391459,-0.38154002371991574
Deccan,InRasht,800,6.771876373,5.77815125,5.0,5.102626565,0.79,0.777777778,0.975,0.875,3.6,0.79323038,1,1.5084587953070336,-0.06281351321748717
Deccan,InRasht,900,6.76033535,5.77815125,5.0,5.102626565,0.79,0.777777778,0.975,0.875,3.6,0.794156053,1,1.5059369191993508,-0.06523322103068617
Deccan,InChaKl,1000,6.868756583,6.566966295,4.784078476,5.070268124,0.866666667,0.7125,0.975,0.975,5.0,0.819299087,1,1.9660548471101587,-0.1466479190949383
Deccan,InHoysa,1200,6.269917682,5.127319363,5.096910013,4.289529137,0.733333333,0.916666667,0.9,0.9625,5.0,0.776915049,1,1.4971793499217916,-0.6257048804140087
Deccan,InKampi,1300,5.803963086,4.406782381,3.276168294,3.956549117,0.9125,0.766666667,0.766666667,0.9625,5.0,0.689394339,1,0.5277483749543251,-1.4559486506353698
Deccan,InVijay,1400,7.397940009,5.549200961,5.0,4.776099468,0.9,0.977777778,0.8,0.971428571,5.0,0.823461921,1,2.031465634307827,-0.2948097048675196
Deccan,InVijay,1500,7.397940009,5.549200961,5.345319697,4.776099468,0.9,0.977777778,0.8,0.971428571,5.0,0.832823656,1,2.135294586644161,-0.18149455020799926
Deccan,InVijay,1600,7.397940009,5.549200961,5.461400424,4.776099468,0.9,0.977777778,0.8,0.971428571,5.0,0.832811869,1,2.1701971432476723,-0.14340316518922186
Deccan,InMugl*,1700,8.125755834,6.654004924,5.971184091,5.666666667,0.972727273,0.89,0.833333333,0.975,5.0,0.894917238,1,2.8803440597953136,0.5838119447695708
Finger Lakes,UsIroqE,1600,3.740362689,5.0,3.477121255,2.666666667,0.0,0.083333333,0.333333333,0.0,2.0,0.291457107,0,-3.406216801281502,1.116124201927934
Finger Lakes,UsIroqE,1700,4.991165095,5.0,3.477121255,2.666666667,0.0,0.083333333,0.333333333,0.0,2.0,0.314425964,0,-3.132898855106022,1.3783692693336975
Garo Hills,InGaroE,1800,3.332591293,3.475933774,3.428808251,1.666666667,0.0,0.083333333,0.333333333,0.0,1.0,0.216504642,0,-4.180284426288626,0.531742902777877
Ghanaian Coast,GhAshnE,1600,6.020136727,1.76921903,4.519068002,4.0,0.172727273,0.325,0.333333333,0.0,3.0,0.41954842,1,-2.4152657127311294,0.7926882892478605
Ghanaian Coast,GhAshnL,1800,6.599659588,5.796741471,4.130333768,5.333333333,0.454545455,0.408333333,1.0,0.375,3.0,0.623383502,1,0.011188219175980696,0.6696593628040127
Iceland,IsCommw,1000,4.380242342,5.012837225,2.399056977,2.333333333,0.122222222,0.0,0.6,0.0125,4.0,0.337468168,1,-2.974442070016272,0.23993832176092686
Iceland,IsCommw,1100,4.491361694,5.012837225,2.399056977,2.666666667,0.233333333,0.0,0.8,0.3625,4.0,0.404175293,1,-2.29263710621594,-0.33202343842396365
Iceland,IsCommw,1200,4.547767422,5.012837225,2.399056977,2.666666667,0.233333333,0.0,1.0,0.9875,4.0,0.473477614,1,-1.5675592188968097,-1.1029291562064836
Iceland,NorKing,1300,4.712629374,5.012837225,2.438865198,3.666666667,0.554545455,0.016666667,1.0,0.9875,4.0,0.528582535,1,-1.000514064484763,-1.1916690343601635
Kachi Plain,PkAcerN,-7500,1.13910982,0.540739576,2.664469895,0.494328697,0.027272727,0.275,0.0,0.0,1.8,0.157367633,0,-5.650644035270186,-1.01930873902319
Kachi Plain,PkCeraN,-5500,2.965826554,1.803886088,2.614179438,0.52314742,0.027272727,0.266666667,0.0,0.0,1.8,0.153641968,0,-5.008014522704265,-0.28275554178045115
